year RCP2.6 RCP4.5 RCP6 RCP8.5
2177 -0.0892017181306208 0.402701204407088 1.31771345805631 2.75365991307631
2178 -0.0865256665867021 0.390620168274876 1.27818205431462 2.67105011568402
2179 -0.0839298965891011 0.378901563226629 1.23983659268519 2.5909186122135
2180 -0.081411999691428 0.36753451632983 1.20264149490463 2.51319105384709
2181 -0.0789696397006852 0.356508480839935 1.16656225005749 2.43779532223168
2182 -0.0766005505096646 0.345813226414737 1.13156538255577 2.36466146256473
2183 -0.0743025339943747 0.335438829622295 1.09761842107909 2.29372161868779
2184 -0.0720734579745435 0.325375664733626 1.06468986844672 2.22490997012715
2185 -0.0699112542353072 0.315614394791618 1.03274917239332 2.15816267102334
2186 -0.0678139166082479 0.306145962947869 1.00176669722152 2.09341779089264
2187 -0.0657794991100005 0.296961584059433 0.971713696304873 2.03061525716586
2188 -0.0638061141367005 0.28805273653765 0.942562285415727 1.96969679945088
2189 -0.0618919307125995 0.27941115444152 0.914285416853255 1.91060589546736
2190 -0.0600351727912215 0.271028819808275 0.886856854347658 1.85328771860334
2191 -0.0582341176074848 0.262897955214026 0.860251148717228 1.79768908704524
2192 -0.0564870940792603 0.255011016557606 0.834443614255711 1.74375841443388
2193 -0.0547924812568825 0.247360686060877 0.80941030582804 1.69144566200086
2194 -0.053148706819176 0.239939865479051 0.785127996653198 1.64070229214084
2195 -0.0515542456146007 0.23274166951468 0.761574156753603 1.59148122337661
2196 -0.0500076182461627 0.225759419429239 0.738726932050994 1.54373678667531
2197 -0.0485073896987778 0.218986636846362 0.716565124089464 1.49742468307505
2198 -0.0470521680078145 0.212417037740971 0.69506817036678 1.4525019425828
2199 -0.04564060296758 0.206044526608742 0.674216125255777 1.40892688430532
2200 -0.0442713848785526 0.19986319081048 0.653989641498104 1.36665907777616
2201 -0.0429432433321961 0.193867295086165 0.634369952253161 1.32565930544287
2202 -0.0416549460322302 0.18805127623358 0.615338853685566 1.28588952627959
2203 -0.0404052976512633 0.182409737946573 0.596878688074999 1.2473128404912
2204 -0.0391931387217254 0.176937445808176 0.578972327432749 1.20989345527646
2205 -0.0380173445600736 0.171629322433931 0.561603157609766 1.17359665161817
2206 -0.0368768242232714 0.166480442760913 0.544755062881473 1.13838875206962
2207 -0.0357705194965733 0.161486029478085 0.528412410995029 1.10423708950754
2208 -0.0346974039116761 0.156641448593743 0.512560038665178 1.07110997682231
2209 -0.0336564817943258 0.15194220513593 0.497183237505223 1.03897667751764
2210 -0.032646787340496 0.147383938981852 0.482267740380066 1.00780737719211
2211 -0.0316673837202811 0.142962420812397 0.467799708168664 0.977573155876347
2212 -0.0307173622086727 0.138673548188025 0.453765716923604 0.948245961200057
2213 -0.0297958413424125 0.134513341742384 0.440152745415896 0.919798582364055
2214 -0.0289019661021401 0.130477941490113 0.426948163053419 0.892204624893133
2215 -0.0280349071190759 0.126563603245409 0.414139718161817 0.865438486146339
2216 -0.0271938599055036 0.122766695148047 0.401715526616962 0.839475331561949
2217 -0.0263780441083385 0.119083694293606 0.389664060818453 0.814291071615091
2218 -0.0255867027850884 0.115511183464797 0.3779741389939 0.789862339466638
2219 -0.0248191017015357 0.112045847960853 0.366634914824083 0.766166469282639
2220 -0.0240745286504897 0.108684472522028 0.35563586737936 0.74318147520416
2221 -0.023352292790975 0.105423938346367 0.344966791357979 0.720886030948035
2222 -0.0226517240072457 0.102261220195976 0.33461778761724 0.699259450019594
2223 -0.0219721722870283 0.0991933835900967 0.324579253988723 0.678281666519006
2224 -0.0213130071184175 0.0962175820823938 0.314841876369061 0.657933216523436
2225 -0.020673616904865 0.093331054619922 0.305396620077989 0.638195220027733
2226 -0.020053408397719 0.0905311229813243 0.296234721475649 0.619049363426901
2227 -0.0194518061457874 0.0878151892918846 0.28734767983138 0.600477882524094
2228 -0.0188682519614138 0.0851807336131281 0.278727249436439 0.582463546048371
2229 -0.0183022044025714 0.0826253116047342 0.270365431953345 0.56498963966692
2230 -0.0177531382704943 0.0801465522565922 0.262254468994745 0.548039950476912
2231 -0.0172205441223794 0.0777421556888944 0.254386834924903 0.531598751962605
2232 -0.0167039277987081 0.0754098910182276 0.246755229877156 0.515650789403726
2233 -0.0162028099647468 0.0731475942876808 0.239352572980841 0.500181265721614
2234 -0.0157167256658044 0.0709531664590504 0.232171995791416 0.485175827749966
2235 -0.0152452238958303 0.0688245714652788 0.225206835917673 0.470620552917467
2236 -0.0147878671789554 0.0667598343213205 0.218450630840143 0.456501936329943
2237 -0.0143442311635867 0.0647570392916809 0.211897111914939 0.442806878240045
2238 -0.0139139042286791 0.0628143281129304 0.205540198557491 0.429522671892843
2239 -0.0134964871018187 0.0609298982695425 0.199373992600766 0.416636991736058
2240 -0.0130915924887642 0.0591020013214562 0.193392772822743 0.404137881983976
2241 -0.0126988447141012 0.0573289412818125 0.187590989638061 0.392013745524457
2242 -0.0123178793726782 0.0556090730433582 0.181963259948919 0.380253333158723
2243 -0.0119483429914979 0.0539408008520574 0.176504362150451 0.368845733163962
2244 -0.0115898927017529 0.0523225768264957 0.171209231285938 0.357780361169043
2245 -0.0112421959207003 0.0507528995217008 0.166072954347359 0.347046950333971
2246 -0.0109049300430793 0.0492303125360498 0.161090765716939 0.336635541823952
2247 -0.0105777821417869 0.0477534031599683 0.156258042745431 0.326536475569234
2248 -0.0102604486775333 0.0463208010651693 0.151570301463068 0.316740381302157
2249 -0.00995263521720734 0.0449311770332142 0.147023192419176 0.307238169863092
2250 -0.00965405616069111 0.0435832417222178 0.1426124966466 0.298021024767199
2251 -0.00936443447587038 0.0422757444705512 0.138334121747202 0.289080394024183
2252 -0.00908350144159427 0.0410074721364347 0.134184098094786 0.280407982203458
2253 -0.00881099639834644 0.0397772479723416 0.130158575151943 0.271995742737354
2254 -0.00854666650639605 0.0385839305331714 0.126253817897384 0.263835870455233
2255 -0.00829026651120417 0.0374264126171762 0.122466203360463 0.255920794341576
2256 -0.00804155851586804 0.036303620238661 0.118792217259649 0.248243170511329
2257 -0.007800311760392 0.0352145116315011 0.115228450741859 0.240795875395989
2258 -0.00756630240758024 0.0341580762825561 0.111771597219604 0.23357199913411
2259 -0.00733931333535283 0.0331333339940794 0.108418449303016 0.226564839160086
2260 -0.00711913393529225 0.032139333974257 0.105165895823925 0.219767893985284
2261 -0.00690555991723348 0.0311751539550293 0.102010918949207 0.213174857165725
2262 -0.00669839311971647 0.0302398993363784 0.0989505913807311 0.206779611450753
2263 -0.00649744132612498 0.0293327023562871 0.0959820736393092 0.200576223107231
2264 -0.00630251808634123 0.0284527212855985 0.0931026114301299 0.194558936414014
2265 -0.00611344254375099 0.0275991396470305 0.090309533087226 0.188722168321593
2266 -0.00593003926743846 0.0267711654576196 0.0876002470946092 0.183060503271946
2267 -0.00575213808941531 0.025968030493891 0.0849722396817709 0.177568688173787
2268 -0.00557957394673285 0.0251889895790743 0.0824230724913178 0.172241627528574
2269 -0.00541218672833087 0.0244333198917021 0.0799503803165783 0.167074378702716
2270 -0.00524982112648094 0.023700320294951 0.0775518689070809 0.162062147341635
2271 -0.00509232649268651 0.0229893106861025 0.0752253128398685 0.157200282921386
2272 -0.00493955669790592 0.0222996313655194 0.0729685534546724 0.152484274433744
2273 -0.00479136999696874 0.0216306424245538 0.0707794968510323 0.147909746200732
2274 -0.00464762889705968 0.0209817231518172 0.0686561119455013 0.14347245381471
2275 -0.00450820003014789 0.0203522714572627 0.0665964285871363 0.139168280200269
2276 -0.00437295402924345 0.0197417033135448 0.0645985357295222 0.134993231794261
2277 -0.00424176540836615 0.0191494522141384 0.0626605796576365 0.130943434840433
2278 -0.00411451244611516 0.0185749686477143 0.0607807622679074 0.12701513179522
2279 -0.00399107707273171 0.0180177195882829 0.0589573393998702 0.123204677841363
2280 -0.00387134476054975 0.0174771880006344 0.0571886192178741 0.119508537506122
2281 -0.00375520441773326 0.0169528723606153 0.0554729606413378 0.115923281380939
2282 -0.00364254828520126 0.0164442861897969 0.0538087718220977 0.11244558293951
2283 -0.00353327183664523 0.015950957604103 0.0521945086674348 0.109072215451325
2284 -0.00342727368154587 0.0154724288759799 0.0506286734074117 0.105800048987785
2285 -0.00332445547109949 0.0150082560097005 0.0491098132051894 0.102626047518152
2286 -0.00322472180696651 0.0145580083294095 0.0476365188090337 0.0995472660926072
2287 -0.00312798015275751 0.0141212680795272 0.0462074232447627 0.096560848109829
2288 -0.00303414074817479 0.0136976300371414 0.0448212005474198 0.0936640226665341
2289 -0.00294311652572954 0.0132867011360271 0.0434765645309972 0.0908541019865381
2290 -0.00285482302995766 0.0128881001019463 0.0421722675950673 0.088128478926942
2291 -0.00276917833905893 0.0125014570988879 0.0409070995672153 0.0854846245591337
2292 -0.00268610298888716 0.0121264133859213 0.0396798865801988 0.0829200858223597
2293 -0.00260551989922054 0.0117626209843437 0.0384894899827928 0.0804324832476889
2294 -0.00252735430224393 0.0114097423548133 0.037334805283309 0.0780195087502582
2295 -0.00245153367317661 0.0110674500841689 0.0362147611248098 0.0756789234877505
2296 -0.00237798766298131 0.0107354265816439 0.0351283182910655 0.073408555783118
2297 -0.00230664803309187 0.0104133637841946 0.0340744687423335 0.0712062991096244
2298 -0.00223744859209912 0.0101009628706687 0.0330522346800635 0.0690701101363357
2299 -0.00217032513433614 0.00979793398454866 0.0320606676396616 0.0669980068322456
2300 -0.00210521538030606 0.0095039959650122 0.0310988476104718 0.0649880666272783
2301 0 0 0 0
2302 0 0 0 0
2303 0 0 0 0
2304 0 0 0 0
2305 0 0 0 0
2306 0 0 0 0
2307 0 0 0 0
2308 0 0 0 0
2309 0 0 0 0
2310 0 0 0 0
2311 0 0 0 0
2312 0 0 0 0
2313 0 0 0 0
2314 0 0 0 0
2315 0 0 0 0
2316 0 0 0 0
2317 0 0 0 0
2318 0 0 0 0
2319 0 0 0 0
2320 0 0 0 0
2321 0 0 0 0
2322 0 0 0 0
2323 0 0 0 0
2324 0 0 0 0
2325 0 0 0 0
2326 0 0 0 0
2327 0 0 0 0
2328 0 0 0 0
2329 0 0 0 0
2330 0 0 0 0
2331 0 0 0 0
2332 0 0 0 0
2333 0 0 0 0
2334 0 0 0 0
2335 0 0 0 0
2336 0 0 0 0
2337 0 0 0 0
2338 0 0 0 0
2339 0 0 0 0
2340 0 0 0 0
2341 0 0 0 0
2342 0 0 0 0
2343 0 0 0 0
2344 0 0 0 0
2345 0 0 0 0
2346 0 0 0 0
2347 0 0 0 0
2348 0 0 0 0
2349 0 0 0 0
2350 0 0 0 0
2351 0 0 0 0
2352 0 0 0 0
2353 0 0 0 0
2354 0 0 0 0
2355 0 0 0 0
2356 0 0 0 0
2357 0 0 0 0
2358 0 0 0 0
2359 0 0 0 0
2360 0 0 0 0
2361 0 0 0 0
2362 0 0 0 0
2363 0 0 0 0
2364 0 0 0 0
2365 0 0 0 0
2366 0 0 0 0
2367 0 0 0 0
2368 0 0 0 0
2369 0 0 0 0
2370 0 0 0 0
2371 0 0 0 0
2372 0 0 0 0
2373 0 0 0 0
2374 0 0 0 0
2375 0 0 0 0
2376 0 0 0 0
2377 0 0 0 0
2378 0 0 0 0
2379 0 0 0 0
2380 0 0 0 0
2381 0 0 0 0
2382 0 0 0 0
2383 0 0 0 0
2384 0 0 0 0
2385 0 0 0 0
2386 0 0 0 0
2387 0 0 0 0
2388 0 0 0 0
2389 0 0 0 0
2390 0 0 0 0
2391 0 0 0 0
2392 0 0 0 0
2393 0 0 0 0
2394 0 0 0 0
2395 0 0 0 0
2396 0 0 0 0
2397 0 0 0 0
2398 0 0 0 0
2399 0 0 0 0
2400 0 0 0 0
2401 0 0 0 0
2402 0 0 0 0
2403 0 0 0 0
2404 0 0 0 0
2405 0 0 0 0
2406 0 0 0 0
2407 0 0 0 0
2408 0 0 0 0
2409 0 0 0 0
2410 0 0 0 0
2411 0 0 0 0
2412 0 0 0 0
2413 0 0 0 0
2414 0 0 0 0
2415 0 0 0 0
2416 0 0 0 0
2417 0 0 0 0
2418 0 0 0 0
2419 0 0 0 0
2420 0 0 0 0
2421 0 0 0 0
2422 0 0 0 0
2423 0 0 0 0
2424 0 0 0 0
2425 0 0 0 0
2426 0 0 0 0
2427 0 0 0 0
2428 0 0 0 0
2429 0 0 0 0
2430 0 0 0 0
2431 0 0 0 0
2432 0 0 0 0
2433 0 0 0 0
2434 0 0 0 0
2435 0 0 0 0
2436 0 0 0 0
2437 0 0 0 0
2438 0 0 0 0
2439 0 0 0 0
2440 0 0 0 0
2441 0 0 0 0
2442 0 0 0 0
2443 0 0 0 0
2444 0 0 0 0
2445 0 0 0 0
2446 0 0 0 0
2447 0 0 0 0
2448 0 0 0 0
2449 0 0 0 0
2450 0 0 0 0
2451 0 0 0 0
2452 0 0 0 0
2453 0 0 0 0
2454 0 0 0 0
2455 0 0 0 0
2456 0 0 0 0
2457 0 0 0 0
2458 0 0 0 0
2459 0 0 0 0
2460 0 0 0 0
2461 0 0 0 0
2462 0 0 0 0
2463 0 0 0 0
2464 0 0 0 0
2465 0 0 0 0
2466 0 0 0 0
2467 0 0 0 0
2468 0 0 0 0
2469 0 0 0 0
2470 0 0 0 0
2471 0 0 0 0
2472 0 0 0 0
2473 0 0 0 0
2474 0 0 0 0
2475 0 0 0 0
2476 0 0 0 0
2477 0 0 0 0
2478 0 0 0 0
2479 0 0 0 0
2480 0 0 0 0
2481 0 0 0 0
2482 0 0 0 0
2483 0 0 0 0
2484 0 0 0 0
2485 0 0 0 0
2486 0 0 0 0
2487 0 0 0 0
2488 0 0 0 0
2489 0 0 0 0
2490 0 0 0 0
2491 0 0 0 0
2492 0 0 0 0
2493 0 0 0 0
2494 0 0 0 0
2495 0 0 0 0
2496 0 0 0 0
2497 0 0 0 0
2498 0 0 0 0
2499 0 0 0 0
2500 0 0 0 0
2501 0 0 0 0
2502 0 0 0 0
2503 0 0 0 0
2504 0 0 0 0
2505 0 0 0 0
2506 0 0 0 0
2507 0 0 0 0
2508 0 0 0 0
2509 0 0 0 0
2510 0 0 0 0
2511 0 0 0 0
2512 0 0 0 0
2513 0 0 0 0
2514 0 0 0 0
2515 0 0 0 0
2516 0 0 0 0
2517 0 0 0 0
2518 0 0 0 0
2519 0 0 0 0
2520 0 0 0 0
2521 0 0 0 0
2522 0 0 0 0
2523 0 0 0 0
2524 0 0 0 0
2525 0 0 0 0
2526 0 0 0 0
2527 0 0 0 0
2528 0 0 0 0
2529 0 0 0 0
2530 0 0 0 0
2531 0 0 0 0
2532 0 0 0 0
2533 0 0 0 0
2534 0 0 0 0
2535 0 0 0 0
2536 0 0 0 0
2537 0 0 0 0
2538 0 0 0 0
2539 0 0 0 0
2540 0 0 0 0
2541 0 0 0 0
2542 0 0 0 0
2543 0 0 0 0
2544 0 0 0 0
2545 0 0 0 0
2546 0 0 0 0
2547 0 0 0 0
2548 0 0 0 0
2549 0 0 0 0
2550 0 0 0 0
2551 0 0 0 0
2552 0 0 0 0
2553 0 0 0 0
2554 0 0 0 0
2555 0 0 0 0
2556 0 0 0 0
2557 0 0 0 0
2558 0 0 0 0
2559 0 0 0 0
2560 0 0 0 0
2561 0 0 0 0
2562 0 0 0 0
2563 0 0 0 0
2564 0 0 0 0
2565 0 0 0 0
2566 0 0 0 0
2567 0 0 0 0
2568 0 0 0 0
2569 0 0 0 0
2570 0 0 0 0
2571 0 0 0 0
2572 0 0 0 0
2573 0 0 0 0
2574 0 0 0 0
2575 0 0 0 0
2576 0 0 0 0
2577 0 0 0 0
2578 0 0 0 0
2579 0 0 0 0
2580 0 0 0 0
2581 0 0 0 0
2582 0 0 0 0
2583 0 0 0 0
2584 0 0 0 0
2585 0 0 0 0
2586 0 0 0 0
2587 0 0 0 0
2588 0 0 0 0
2589 0 0 0 0
2590 0 0 0 0
2591 0 0 0 0
2592 0 0 0 0
2593 0 0 0 0
2594 0 0 0 0
2595 0 0 0 0
2596 0 0 0 0
2597 0 0 0 0
2598 0 0 0 0
2599 0 0 0 0
2600 0 0 0 0
2601 0 0 0 0
2602 0 0 0 0
2603 0 0 0 0
2604 0 0 0 0
2605 0 0 0 0
2606 0 0 0 0
2607 0 0 0 0
2608 0 0 0 0
2609 0 0 0 0
2610 0 0 0 0
2611 0 0 0 0
2612 0 0 0 0
2613 0 0 0 0
2614 0 0 0 0
2615 0 0 0 0
2616 0 0 0 0
2617 0 0 0 0
2618 0 0 0 0
2619 0 0 0 0
2620 0 0 0 0
2621 0 0 0 0
2622 0 0 0 0
2623 0 0 0 0
2624 0 0 0 0
2625 0 0 0 0
2626 0 0 0 0
2627 0 0 0 0
2628 0 0 0 0
2629 0 0 0 0
2630 0 0 0 0
2631 0 0 0 0
2632 0 0 0 0
2633 0 0 0 0
2634 0 0 0 0
2635 0 0 0 0
2636 0 0 0 0
2637 0 0 0 0
2638 0 0 0 0
2639 0 0 0 0
2640 0 0 0 0
2641 0 0 0 0
2642 0 0 0 0
2643 0 0 0 0
2644 0 0 0 0
2645 0 0 0 0
2646 0 0 0 0
2647 0 0 0 0
2648 0 0 0 0
2649 0 0 0 0
2650 0 0 0 0
2651 0 0 0 0
2652 0 0 0 0
2653 0 0 0 0
2654 0 0 0 0
2655 0 0 0 0
2656 0 0 0 0
2657 0 0 0 0
2658 0 0 0 0
2659 0 0 0 0
2660 0 0 0 0
2661 0 0 0 0
2662 0 0 0 0
2663 0 0 0 0
2664 0 0 0 0
2665 0 0 0 0
2666 0 0 0 0
2667 0 0 0 0
2668 0 0 0 0
2669 0 0 0 0
2670 0 0 0 0
2671 0 0 0 0
2672 0 0 0 0
2673 0 0 0 0
2674 0 0 0 0
2675 0 0 0 0
2676 0 0 0 0
2677 0 0 0 0
2678 0 0 0 0
2679 0 0 0 0
2680 0 0 0 0
2681 0 0 0 0
2682 0 0 0 0
2683 0 0 0 0
2684 0 0 0 0
2685 0 0 0 0
2686 0 0 0 0
2687 0 0 0 0
2688 0 0 0 0
2689 0 0 0 0
2690 0 0 0 0
2691 0 0 0 0
2692 0 0 0 0
2693 0 0 0 0
2694 0 0 0 0
2695 0 0 0 0
2696 0 0 0 0
2697 0 0 0 0
2698 0 0 0 0
2699 0 0 0 0
2700 0 0 0 0
2701 0 0 0 0
2702 0 0 0 0
2703 0 0 0 0
2704 0 0 0 0
2705 0 0 0 0
2706 0 0 0 0
2707 0 0 0 0
2708 0 0 0 0
2709 0 0 0 0
2710 0 0 0 0
2711 0 0 0 0
2712 0 0 0 0
2713 0 0 0 0
2714 0 0 0 0
2715 0 0 0 0
2716 0 0 0 0
2717 0 0 0 0
2718 0 0 0 0
2719 0 0 0 0
2720 0 0 0 0
2721 0 0 0 0
2722 0 0 0 0
2723 0 0 0 0
2724 0 0 0 0
2725 0 0 0 0
2726 0 0 0 0
2727 0 0 0 0
2728 0 0 0 0
2729 0 0 0 0
2730 0 0 0 0
2731 0 0 0 0
2732 0 0 0 0
2733 0 0 0 0
2734 0 0 0 0
2735 0 0 0 0
2736 0 0 0 0
2737 0 0 0 0
2738 0 0 0 0
2739 0 0 0 0
2740 0 0 0 0
2741 0 0 0 0
2742 0 0 0 0
2743 0 0 0 0
2744 0 0 0 0
2745 0 0 0 0
2746 0 0 0 0
2747 0 0 0 0
2748 0 0 0 0
2749 0 0 0 0
2750 0 0 0 0
2751 0 0 0 0
2752 0 0 0 0
2753 0 0 0 0
2754 0 0 0 0
2755 0 0 0 0
2756 0 0 0 0
2757 0 0 0 0
2758 0 0 0 0
2759 0 0 0 0
2760 0 0 0 0
2761 0 0 0 0
2762 0 0 0 0
2763 0 0 0 0
2764 0 0 0 0
2765 0 0 0 0
2766 0 0 0 0
2767 0 0 0 0
2768 0 0 0 0
2769 0 0 0 0
2770 0 0 0 0
2771 0 0 0 0
2772 0 0 0 0
2773 0 0 0 0
2774 0 0 0 0
2775 0 0 0 0
2776 0 0 0 0
2777 0 0 0 0
2778 0 0 0 0
2779 0 0 0 0
2780 0 0 0 0
2781 0 0 0 0
2782 0 0 0 0
2783 0 0 0 0
2784 0 0 0 0
2785 0 0 0 0
2786 0 0 0 0
2787 0 0 0 0
2788 0 0 0 0
2789 0 0 0 0
2790 0 0 0 0
2791 0 0 0 0
2792 0 0 0 0
2793 0 0 0 0
2794 0 0 0 0
2795 0 0 0 0
2796 0 0 0 0
2797 0 0 0 0
2798 0 0 0 0
2799 0 0 0 0
2800 0 0 0 0
2801 0 0 0 0
2802 0 0 0 0
2803 0 0 0 0
2804 0 0 0 0
2805 0 0 0 0
2806 0 0 0 0
2807 0 0 0 0
2808 0 0 0 0
2809 0 0 0 0
2810 0 0 0 0
2811 0 0 0 0
2812 0 0 0 0
2813 0 0 0 0
2814 0 0 0 0
2815 0 0 0 0
2816 0 0 0 0
2817 0 0 0 0
2818 0 0 0 0
2819 0 0 0 0
2820 0 0 0 0
2821 0 0 0 0
2822 0 0 0 0
2823 0 0 0 0
2824 0 0 0 0
2825 0 0 0 0
2826 0 0 0 0
2827 0 0 0 0
2828 0 0 0 0
2829 0 0 0 0
2830 0 0 0 0
2831 0 0 0 0
2832 0 0 0 0
2833 0 0 0 0
2834 0 0 0 0
2835 0 0 0 0
2836 0 0 0 0
2837 0 0 0 0
2838 0 0 0 0
2839 0 0 0 0
2840 0 0 0 0
2841 0 0 0 0
2842 0 0 0 0
2843 0 0 0 0
2844 0 0 0 0
2845 0 0 0 0
2846 0 0 0 0
2847 0 0 0 0
2848 0 0 0 0
2849 0 0 0 0
2850 0 0 0 0
2851 0 0 0 0
2852 0 0 0 0
2853 0 0 0 0
2854 0 0 0 0
2855 0 0 0 0
2856 0 0 0 0
2857 0 0 0 0
2858 0 0 0 0
2859 0 0 0 0
2860 0 0 0 0
2861 0 0 0 0
2862 0 0 0 0
2863 0 0 0 0
2864 0 0 0 0
2865 0 0 0 0
2866 0 0 0 0
2867 0 0 0 0
2868 0 0 0 0
2869 0 0 0 0
2870 0 0 0 0
2871 0 0 0 0
2872 0 0 0 0
2873 0 0 0 0
2874 0 0 0 0
2875 0 0 0 0
2876 0 0 0 0
2877 0 0 0 0
2878 0 0 0 0
2879 0 0 0 0
2880 0 0 0 0
2881 0 0 0 0
2882 0 0 0 0
2883 0 0 0 0
2884 0 0 0 0
2885 0 0 0 0
2886 0 0 0 0
2887 0 0 0 0
2888 0 0 0 0
2889 0 0 0 0
2890 0 0 0 0
2891 0 0 0 0
2892 0 0 0 0
2893 0 0 0 0
2894 0 0 0 0
2895 0 0 0 0
2896 0 0 0 0
2897 0 0 0 0
2898 0 0 0 0
2899 0 0 0 0
2900 0 0 0 0
2901 0 0 0 0
2902 0 0 0 0
2903 0 0 0 0
2904 0 0 0 0
2905 0 0 0 0
2906 0 0 0 0
2907 0 0 0 0
2908 0 0 0 0
2909 0 0 0 0
2910 0 0 0 0
2911 0 0 0 0
2912 0 0 0 0
2913 0 0 0 0
2914 0 0 0 0
2915 0 0 0 0
2916 0 0 0 0
2917 0 0 0 0
2918 0 0 0 0
2919 0 0 0 0
2920 0 0 0 0
2921 0 0 0 0
2922 0 0 0 0
2923 0 0 0 0
2924 0 0 0 0
2925 0 0 0 0
2926 0 0 0 0
2927 0 0 0 0
2928 0 0 0 0
2929 0 0 0 0
2930 0 0 0 0
2931 0 0 0 0
2932 0 0 0 0
2933 0 0 0 0
2934 0 0 0 0
2935 0 0 0 0
2936 0 0 0 0
2937 0 0 0 0
2938 0 0 0 0
2939 0 0 0 0
2940 0 0 0 0
2941 0 0 0 0
2942 0 0 0 0
2943 0 0 0 0
2944 0 0 0 0
2945 0 0 0 0
2946 0 0 0 0
2947 0 0 0 0
2948 0 0 0 0
2949 0 0 0 0
2950 0 0 0 0
2951 0 0 0 0
2952 0 0 0 0
2953 0 0 0 0
2954 0 0 0 0
2955 0 0 0 0
2956 0 0 0 0
2957 0 0 0 0
2958 0 0 0 0
2959 0 0 0 0
2960 0 0 0 0
2961 0 0 0 0
2962 0 0 0 0
2963 0 0 0 0
2964 0 0 0 0
2965 0 0 0 0
2966 0 0 0 0
2967 0 0 0 0
2968 0 0 0 0
2969 0 0 0 0
2970 0 0 0 0
2971 0 0 0 0
2972 0 0 0 0
2973 0 0 0 0
2974 0 0 0 0
2975 0 0 0 0
2976 0 0 0 0
2977 0 0 0 0
2978 0 0 0 0
2979 0 0 0 0
2980 0 0 0 0
2981 0 0 0 0
2982 0 0 0 0
2983 0 0 0 0
2984 0 0 0 0
2985 0 0 0 0
2986 0 0 0 0
2987 0 0 0 0
2988 0 0 0 0
2989 0 0 0 0
2990 0 0 0 0
2991 0 0 0 0
2992 0 0 0 0
2993 0 0 0 0
2994 0 0 0 0
2995 0 0 0 0
2996 0 0 0 0
2997 0 0 0 0
2998 0 0 0 0
2999 0 0 0 0
3000 0 0 0 0
